_id,fullAddress,type,provinceCode,districtCode,villageCode,createdAt,updatedAt,__v,fullAddressCode
{'$oid': '5f9eb7b1bfeb451c394006a5'},"Huyện Bình Đại, Bến Tre",2,ben-tre,huyen-binh-dai,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen binh dai ben tre
{'$oid': '5f9eb7b1bfeb451c394006a6'},"Huyện Ba Tri, Bến Tre",2,ben-tre,huyen-ba-tri,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ba tri ben tre
{'$oid': '5f9eb7b1bfeb451c394006a7'},"Huyện Thạnh Phú, Bến Tre",2,ben-tre,huyen-thanh-phu,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen thanh phu ben tre
{'$oid': '5f9eb7b2bfeb451c394006a8'},"Thành phố Quy Nhơn, Bình Định",2,binh-dinh,thanh-pho-quy-nhon,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho quy nhon binh dinh
{'$oid': '5f9eb7b2bfeb451c394006a9'},"Huyện An Lão, Bình Định",2,binh-dinh,huyen-an-lao,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen an lao binh dinh
{'$oid': '5f9eb7b2bfeb451c394006aa'},"Thị xã Hoài Nhơn, Bình Định",2,binh-dinh,thi-xa-hoai-nhon,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xa hoai nhon binh dinh
{'$oid': '5f9eb7b2bfeb451c394006ab'},"Huyện Hoài Ân, Bình Định",2,binh-dinh,huyen-hoai-an,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen hoai an binh dinh
{'$oid': '5f9eb7b3bfeb451c394006ac'},"Huyện Phù Mỹ, Bình Định",2,binh-dinh,huyen-phu-my,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phu my binh dinh
{'$oid': '5f9eb7b3bfeb451c394006ad'},"Huyện Vĩnh Thạnh, Bình Định",2,binh-dinh,huyen-vinh-thanh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen vinh thanh binh dinh
{'$oid': '5f9eb7b3bfeb451c394006ae'},"Huyện Phù Cát, Bình Định",2,binh-dinh,huyen-phu-cat,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phu cat binh dinh
{'$oid': '5f9eb7b3bfeb451c394006af'},"Huyện Tây Sơn, Bình Định",2,binh-dinh,huyen-tay-son,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen tay son binh dinh
{'$oid': '5f9eb7b4bfeb451c394006b0'},"Thị xã An Nhơn, Bình Định",2,binh-dinh,thi-xa-an-nhon,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xa an nhon binh dinh
{'$oid': '5f9eb7b4bfeb451c394006b1'},"Huyện Tuy Phước, Bình Định",2,binh-dinh,huyen-tuy-phuoc,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen tuy phuoc binh dinh
{'$oid': '5f9eb7b4bfeb451c394006b2'},"Huyện Vân Canh, Bình Định",2,binh-dinh,huyen-van-canh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen van canh binh dinh
{'$oid': '5f9eb7b4bfeb451c394006b3'},"Thành phố Thủ Dầu Một, Bình Dương",2,binh-duong,thanh-pho-thu-dau-mot,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho thu dau mot binh duong
{'$oid': '5f9eb7b5bfeb451c394006b4'},"Thị XãBến Cát, Bình Dương",2,binh-duong,thi-xa-ben-cat,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xaben cat binh duong
{'$oid': '5f9eb7b5bfeb451c394006b5'},"Thị xã Tân Uyên, Bình Dương",2,binh-duong,thi-xa-tan-uyen,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xa tan uyen binh duong
{'$oid': '5f9eb7b5bfeb451c394006b6'},"Thành phố Thuận An, Bình Dương",2,binh-duong,thanh-pho-thuan-an,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho thuan an binh duong
{'$oid': '5f9eb7b5bfeb451c394006b7'},"Thành phố Dĩ An, Bình Dương",2,binh-duong,thanh-pho-di-an,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho di an binh duong
{'$oid': '5f9eb7b6bfeb451c394006b8'},"Huyện Phú Giáo, Bình Dương",2,binh-duong,huyen-phu-giao,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phu giao binh duong
{'$oid': '5f9eb7b6bfeb451c394006b9'},"Huyện Dầu tiếng, Bình Dương",2,binh-duong,huyen-dau-tieng,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dau tieng binh duong
{'$oid': '5f9eb7b6bfeb451c394006ba'},"Huyện Bàu Bàng, Bình Dương",2,binh-duong,huyen-bau-bang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bau bang binh duong
{'$oid': '5f9eb7b6bfeb451c394006bb'},"Huyện Bắc Tân Uyên, Bình Dương",2,binh-duong,huyen-bac-tan-uyen,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bac tan uyen binh duong
{'$oid': '5f9eb7b7bfeb451c394006bc'},"Huyện Đồng Phú, Bình Phước",2,binh-phuoc,huyen-dong-phu,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dong phu binh phuoc
{'$oid': '5f9eb7b7bfeb451c394006bd'},"Thị xãPhước Long, Bình Phước",2,binh-phuoc,thi-xa-phuoc-long,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xaphuoc long binh phuoc
{'$oid': '5f9eb7b7bfeb451c394006be'},"Huyện Lộc Ninh, Bình Phước",2,binh-phuoc,huyen-loc-ninh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen loc ninh binh phuoc
{'$oid': '5f9eb7b7bfeb451c394006bf'},"Huyện Bù Đốp, Bình Phước",2,binh-phuoc,huyen-bu-dop,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bu dop binh phuoc
{'$oid': '5f9eb7b8bfeb451c394006c0'},"Huyện Bù Đăng, Bình Phước",2,binh-phuoc,huyen-bu-dang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bu dang binh phuoc
{'$oid': '5f9eb7b8bfeb451c394006c1'},"Thị xãBình Long, Bình Phước",2,binh-phuoc,thi-xa-binh-long,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xabinh long binh phuoc
{'$oid': '5f9eb7b8bfeb451c394006c2'},"Huyện Chơn Thành, Bình Phước",2,binh-phuoc,huyen-chon-thanh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen chon thanh binh phuoc
{'$oid': '5f9eb7b8bfeb451c394006c3'},"Thành phố Đồng Xoài, Bình Phước",2,binh-phuoc,thanh-pho-dong-xoai,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho dong xoai binh phuoc
{'$oid': '5f9eb7b9bfeb451c394006c4'},"Huyện Hớn Quản, Bình Phước",2,binh-phuoc,huyen-hon-quan,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen hon quan binh phuoc
{'$oid': '5f9eb7b9bfeb451c394006c5'},"Huyện Bù Gia Mập, Bình Phước",2,binh-phuoc,huyen-bu-gia-map,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bu gia map binh phuoc
{'$oid': '5f9eb7b9bfeb451c394006c6'},"Huyện Phú Riềng, Bình Phước",2,binh-phuoc,huyen-phu-rieng,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phu rieng binh phuoc
{'$oid': '5f9eb7b9bfeb451c394006c7'},"Thành phố Phan Thiết, Bình Thuận",2,binh-thuan,thanh-pho-phan-thiet,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho phan thiet binh thuan
{'$oid': '5f9eb7babfeb451c394006c8'},"Huyện Tuy Phong, Bình Thuận",2,binh-thuan,huyen-tuy-phong,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen tuy phong binh thuan
{'$oid': '5f9eb7babfeb451c394006c9'},"Huyện Bắc Bình, Bình Thuận",2,binh-thuan,huyen-bac-binh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bac binh binh thuan
{'$oid': '5f9eb7babfeb451c394006ca'},"Huyện Hàm Thuận Bắc, Bình Thuận",2,binh-thuan,huyen-ham-thuan-bac,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ham thuan bac binh thuan
{'$oid': '5f9eb7babfeb451c394006cb'},"Huyện Hàm Thuận Nam, Bình Thuận",2,binh-thuan,huyen-ham-thuan-nam,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ham thuan nam binh thuan
{'$oid': '5f9eb7bbbfeb451c394006cc'},"Huyện Tánh Linh, Bình Thuận",2,binh-thuan,huyen-tanh-linh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen tanh linh binh thuan
{'$oid': '5f9eb7bbbfeb451c394006cd'},"Thị xã La Gi, Bình Thuận",2,binh-thuan,thi-xa-la-gi,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xa la gi binh thuan
{'$oid': '5f9eb7bbbfeb451c394006ce'},"Huyện Hàm Tân, Bình Thuận",2,binh-thuan,huyen-ham-tan,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ham tan binh thuan
{'$oid': '5f9eb7bcbfeb451c394006cf'},"Huyện Đức Linh, Bình Thuận",2,binh-thuan,huyen-duc-linh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen duc linh binh thuan
{'$oid': '5f9eb7bcbfeb451c394006d0'},"Huyện Phú Quý, Bình Thuận",2,binh-thuan,huyen-phu-quy,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phu quy binh thuan
{'$oid': '5f9eb7bcbfeb451c394006d1'},"Thành phố Cà Mau, Cà Mau",2,ca-mau,thanh-pho-ca-mau,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho ca mau ca mau
{'$oid': '5f9eb7bcbfeb451c394006d2'},"Huyện Thới Bình, Cà Mau",2,ca-mau,huyen-thoi-binh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen thoi binh ca mau
{'$oid': '5f9eb7bcbfeb451c394006d3'},"Huyện U Minh, Cà Mau",2,ca-mau,huyen-u-minh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen u minh ca mau
{'$oid': '5f9eb7bdbfeb451c394006d4'},"Huyện Trần Văn Thời, Cà Mau",2,ca-mau,huyen-tran-van-thoi,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen tran van thoi ca mau
{'$oid': '5f9eb7bdbfeb451c394006d5'},"Huyện Phú Tân, Cà Mau",2,ca-mau,huyen-phu-tan,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phu tan ca mau
{'$oid': '5f9eb7bdbfeb451c394006d6'},"Huyện Cái Nước, Cà Mau",2,ca-mau,huyen-cai-nuoc,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen cai nuoc ca mau
{'$oid': '5f9eb7bebfeb451c394006d7'},"Huyện Đầm Dơi, Cà Mau",2,ca-mau,huyen-dam-doi,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dam doi ca mau
{'$oid': '5f9eb7bebfeb451c394006d8'},"Huyện Năm Căn, Cà Mau",2,ca-mau,huyen-nam-can,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen nam can ca mau
{'$oid': '5f9eb7bebfeb451c394006d9'},"Huyện Ngọc Hiển, Cà Mau",2,ca-mau,huyen-ngoc-hien,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ngoc hien ca mau
{'$oid': '5f9eb7bebfeb451c394006da'},"Quận Thốt Nốt, Cần Thơ",2,can-tho,quan-thot-not,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan thot not can tho
{'$oid': '5f9eb7bfbfeb451c394006db'},"Quận Ô Môn, Cần Thơ",2,can-tho,quan-o-mon,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan o mon can tho
{'$oid': '5f9eb7bfbfeb451c394006dc'},"Quận Ninh Kiều, Cần Thơ",2,can-tho,quan-ninh-kieu,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan ninh kieu can tho
{'$oid': '5f9eb7bfbfeb451c394006dd'},"Quận Bình Thuỷ, Cần Thơ",2,can-tho,quan-binh-thuy,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan binh thuy can tho
{'$oid': '5f9eb7bfbfeb451c394006de'},"Quận Cái Răng, Cần Thơ",2,can-tho,quan-cai-rang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan cai rang can tho
{'$oid': '5f9eb7c0bfeb451c394006df'},"Huyện Vĩnh Thạnh, Cần Thơ",2,can-tho,huyen-vinh-thanh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen vinh thanh can tho
{'$oid': '5f9eb7c0bfeb451c394006e0'},"Huyện Cờ Đỏ, Cần Thơ",2,can-tho,huyen-co-do,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen co do can tho
{'$oid': '5f9eb7c0bfeb451c394006e1'},"Huyện Phong Điền, Cần Thơ",2,can-tho,huyen-phong-dien,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phong dien can tho
{'$oid': '5f9eb7c0bfeb451c394006e2'},"Huyện Thới Lai, Cần Thơ",2,can-tho,huyen-thoi-lai,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen thoi lai can tho
{'$oid': '5f9eb7c1bfeb451c394006e3'},"Thành phố Cao Bằng, Cao Bằng",2,cao-bang,thanh-pho-cao-bang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho cao bang cao bang
{'$oid': '5f9eb7c1bfeb451c394006e4'},"Huyện Bảo Lạc, Cao Bằng",2,cao-bang,huyen-bao-lac,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bao lac cao bang
{'$oid': '5f9eb7c1bfeb451c394006e5'},"Huyện Hà Quảng, Cao Bằng",2,cao-bang,huyen-ha-quang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ha quang cao bang
{'$oid': '5f9eb7c1bfeb451c394006e6'},"Huyện Thông Nông, Cao Bằng",2,cao-bang,huyen-thong-nong,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen thong nong cao bang
{'$oid': '5f9eb7c2bfeb451c394006e7'},"Huyện Trà Lĩnh, Cao Bằng",2,cao-bang,huyen-tra-linh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen tra linh cao bang
{'$oid': '5f9eb7c2bfeb451c394006e8'},"Huyện Trùng Khánh, Cao Bằng",2,cao-bang,huyen-trung-khanh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen trung khanh cao bang
{'$oid': '5f9eb7c2bfeb451c394006e9'},"Huyện Nguyên Bình, Cao Bằng",2,cao-bang,huyen-nguyen-binh,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen nguyen binh cao bang
{'$oid': '5f9eb7c2bfeb451c394006ea'},"Huyện Hoà An, Cao Bằng",2,cao-bang,huyen-hoa-an,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen hoa an cao bang
{'$oid': '5f9eb7c3bfeb451c394006eb'},"Huyện Quảng Hòa, Cao Bằng",2,cao-bang,huyen-quang-hoa,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen quang hoa cao bang
{'$oid': '5f9eb7c3bfeb451c394006ec'},"Huyện Phục Hoà, Cao Bằng",2,cao-bang,huyen-phuc-hoa,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen phuc hoa cao bang
{'$oid': '5f9eb7c3bfeb451c394006ed'},"Huyện Hạ Lang, Cao Bằng",2,cao-bang,huyen-ha-lang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ha lang cao bang
{'$oid': '5f9eb7c3bfeb451c394006ee'},"Huyện Thạch An, Cao Bằng",2,cao-bang,huyen-thach-an,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen thach an cao bang
{'$oid': '5f9eb7c4bfeb451c394006ef'},"Huyện Bảo Lâm, Cao Bằng",2,cao-bang,huyen-bao-lam,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen bao lam cao bang
{'$oid': '5f9eb7c4bfeb451c394006f0'},"Quận Hải Châu, Đà Nẵng",2,da-nang,quan-hai-chau,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan hai chau da nang
{'$oid': '5f9eb7c4bfeb451c394006f1'},"Quận Thanh Khê, Đà Nẵng",2,da-nang,quan-thanh-khe,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan thanh khe da nang
{'$oid': '5f9eb7c4bfeb451c394006f2'},"Quận Sơn Trà, Đà Nẵng",2,da-nang,quan-son-tra,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan son tra da nang
{'$oid': '5f9eb7c5bfeb451c394006f3'},"Quận Ngũ Hành Sơn, Đà Nẵng",2,da-nang,quan-ngu-hanh-son,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan ngu hanh son da nang
{'$oid': '5f9eb7c5bfeb451c394006f4'},"Quận Liên Chiểu, Đà Nẵng",2,da-nang,quan-lien-chieu,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan lien chieu da nang
{'$oid': '5f9eb7c5bfeb451c394006f5'},"Huyện Hoà Vang, Đà Nẵng",2,da-nang,huyen-hoa-vang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen hoa vang da nang
{'$oid': '5f9eb7c5bfeb451c394006f6'},"Huyện Đảo Hoàng Sa, Đà Nẵng",2,da-nang,huyen-dao-hoang-sa,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dao hoang sa da nang
{'$oid': '5f9eb7c6bfeb451c394006f7'},"Quận cẩm lệ, Đà Nẵng",2,da-nang,quan-cam-le,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,quan cam le da nang
{'$oid': '5f9eb7c6bfeb451c394006f8'},"Thành phố Buôn Ma Thuột, Đắk Lắk",2,dak-lak,thanh-pho-buon-ma-thuot,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho buon ma thuot dak lak
{'$oid': '5f9eb7c6bfeb451c394006f9'},"Huyện Ea H'leo, Đắk Lắk",2,dak-lak,huyen-ea-h'leo,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ea h'leo dak lak
{'$oid': '5f9eb7c6bfeb451c394006fa'},"Huyện Ea Súp, Đắk Lắk",2,dak-lak,huyen-ea-sup,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ea sup dak lak
{'$oid': '5f9eb7c7bfeb451c394006fb'},"Huyện Krông Năng, Đắk Lắk",2,dak-lak,huyen-krong-nang,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen krong nang dak lak
{'$oid': '5f9eb7c7bfeb451c394006fc'},"Thị xã Buôn Hồ, Đắk Lắk",2,dak-lak,thi-xa-buon-ho,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi xa buon ho dak lak
{'$oid': '5f9eb7c7bfeb451c394006fd'},"Huyện Buôn Đôn, Đắk Lắk",2,dak-lak,huyen-buon-don,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen buon don dak lak
{'$oid': '5f9eb7c7bfeb451c394006fe'},"Huyện Cư M'gar, Đắk Lắk",2,dak-lak,huyen-cu-m'gar,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen cu m'gar dak lak
{'$oid': '5f9eb7c8bfeb451c394006ff'},"Huyện Ea Kar, Đắk Lắk",2,dak-lak,huyen-ea-kar,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen ea kar dak lak
{'$oid': '5f9eb7c8bfeb451c39400700'},"Huyện M'ĐrắK, Đắk Lắk",2,dak-lak,huyen-m'drak,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen m'drak dak lak
{'$oid': '5f9eb7c8bfeb451c39400701'},"Huyện Krông Pắk, Đắk Lắk",2,dak-lak,huyen-krong-pak,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen krong pak dak lak
{'$oid': '5f9eb7c8bfeb451c39400702'},"Huyện Krông A Na, Đắk Lắk",2,dak-lak,huyen-krong-a-na,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen krong a na dak lak
{'$oid': '5f9eb7c9bfeb451c39400703'},"Huyện Krông Bông, Đắk Lắk",2,dak-lak,huyen-krong-bong,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen krong bong dak lak
{'$oid': '5f9eb7c9bfeb451c39400704'},"Huyện Lắk, Đắk Lắk",2,dak-lak,huyen-lak,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen lak dak lak
{'$oid': '5f9eb7c9bfeb451c39400705'},"Huyện Cư Kuin, Đắk Lắk",2,dak-lak,huyen-cu-kuin,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen cu kuin dak lak
{'$oid': '5f9eb7c9bfeb451c39400706'},"Huyện Krông Búk, Đắk Lắk",2,dak-lak,huyen-krong-buk,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen krong buk dak lak
{'$oid': '5f9eb7cabfeb451c39400707'},"Huyện Cư Jút, Đắk Nông",2,dak-nong,huyen-cu-jut,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen cu jut dak nong
{'$oid': '5f9eb7cabfeb451c39400708'},"Huyện Krông Nô, Đắk Nông",2,dak-nong,huyen-krong-no,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen krong no dak nong
{'$oid': '5f9eb7cabfeb451c39400709'},"Huyện Đắk Mil, Đắk Nông",2,dak-nong,huyen-dak-mil,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dak mil dak nong
{'$oid': '5f9eb7cabfeb451c3940070a'},"Huyện Đắk Song, Đắk Nông",2,dak-nong,huyen-dak-song,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dak song dak nong
{'$oid': '5f9eb7cbbfeb451c3940070b'},"Huyện Đắk R'Lấp, Đắk Nông",2,dak-nong,huyen-dak-r'lap,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dak r'lap dak nong
{'$oid': '5f9eb7cbbfeb451c3940070c'},"Thành phố Gia Nghĩa, Đắk Nông",2,dak-nong,thanh-pho-gia-nghia,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thanh pho gia nghia dak nong
{'$oid': '5f9eb7cbbfeb451c3940070d'},"Huyện Đắk Glong, Đắk Nông",2,dak-nong,huyen-dak-glong,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen dak glong dak nong
{'$oid': '5f9eb7cbbfeb451c3940070e'},"Huyện Tuy Đức, Đắk Nông",2,dak-nong,huyen-tuy-duc,,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,huyen tuy duc dak nong
