serial,province,provinceID,district,districtID,pro_districtID,village,villageID,dis_villageID,provinceCode,districtCode,villageCode,pro_districtCode,dis_villageCode
,,,Huyện Lâm Bình,21113.0,211.0,Xã Tiên Dương,1011709,10117,,huyen-lam-binh,xa-tien-duong,tuyen-quang,huyen-dong-anh
,,,Thành phố Yên Bái,21301.0,213.0,Xã Vân Hà,1011711,10117,,thanh-pho-yen-bai,xa-van-ha,yen-bai,huyen-dong-anh
,,,Thị xã Nghĩa Lộ,21303.0,213.0,Xã Liên Hà,1011713,10117,,thi-xa-nghia-lo,xa-lien-ha,yen-bai,huyen-dong-anh
,,,Huyện Lục Yên,21305.0,213.0,Xã Việt Hùng,1011715,10117,,huyen-luc-yen,xa-viet-hung,yen-bai,huyen-dong-anh
,,,Huyện Văn Yên,21307.0,213.0,Xã Kim Chung,1011717,10117,,huyen-van-yen,xa-kim-chung,yen-bai,huyen-dong-anh
,,,Huyện Mù Cang Chải,21309.0,213.0,Xã Dục Tú,1011719,10117,,huyen-mu-cang-chai,xa-duc-tu,yen-bai,huyen-dong-anh
,,,Huyện Trấn Yên,21311.0,213.0,Xã Vĩnh Ngọc,1011721,10117,,huyen-tran-yen,xa-vinh-ngoc,yen-bai,huyen-dong-anh
,,,Huyện Yên Bình,21313.0,213.0,Xã Cổ Loa,1011723,10117,,huyen-yen-binh,xa-co-loa,yen-bai,huyen-dong-anh
,,,Huyện Văn Chấn,21315.0,213.0,Xã Hải Bối,1011725,10117,,huyen-van-chan,xa-hai-boi,yen-bai,huyen-dong-anh
,,,Huyện Trạm Tấu,21317.0,213.0,Xã Võng La,1011727,10117,,huyen-tram-tau,xa-vong-la,yen-bai,huyen-dong-anh
,,,Thành phố Thái Nguyên,21501.0,215.0,Xã Mai Lâm,1011729,10117,,thanh-pho-thai-nguyen,xa-mai-lam,thai-nguyen,huyen-dong-anh
,,,Thành Phố Sông Công,21503.0,215.0,Xã Vân Nội,1011731,10117,,thanh-pho-song-cong,xa-van-noi,thai-nguyen,huyen-dong-anh
,,,Huyện Định Hoá,21505.0,215.0,Xã Tàm Xá,1011733,10117,,huyen-dinh-hoa,xa-tam-xa,thai-nguyen,huyen-dong-anh
,,,Huyện Võ Nhai,21507.0,215.0,Thị trấn Đông Anh,1011735,10117,,huyen-vo-nhai,thi-tran-dong-anh,thai-nguyen,huyen-dong-anh
,,,Huyện Phú Lương,21509.0,215.0,Xã Nguyên Khê,1011737,10117,,huyen-phu-luong,xa-nguyen-khe,thai-nguyen,huyen-dong-anh
,,,Huyện Đồng Hỷ,21511.0,215.0,Xã Uy Nỗ,1011739,10117,,huyen-dong-hy,xa-uy-no,thai-nguyen,huyen-dong-anh
,,,Huyện Đại Từ,21513.0,215.0,Xã Kim Nỗ,1011741,10117,,huyen-dai-tu,xa-kim-no,thai-nguyen,huyen-dong-anh
,,,Huyện Phú Bình,21515.0,215.0,Xã Đại Mạch,1011743,10117,,huyen-phu-binh,xa-dai-mach,thai-nguyen,huyen-dong-anh
,,,Thị Xã Phổ Yên,21517.0,215.0,Xã Xuân Canh,1011745,10117,,thi-xa-pho-yen,xa-xuan-canh,thai-nguyen,huyen-dong-anh
,,,Thành phố Việt Trì,21701.0,217.0,Xã Đông Hội,1011747,10117,,thanh-pho-viet-tri,xa-dong-hoi,phu-tho,huyen-dong-anh
,,,Thị xã Phú Thọ,21703.0,217.0,Xã Kiêu Kỵ,1011901,10119,,thi-xa-phu-tho,xa-kieu-ky,phu-tho,huyen-gia-lam
,,,Huyện Đoan Hùng,21705.0,217.0,Xã Bát Tràng,1011903,10119,,huyen-doan-hung,xa-bat-trang,phu-tho,huyen-gia-lam
,,,Huyện Hạ Hoà,21707.0,217.0,Xã Kim Lan,1011905,10119,,huyen-ha-hoa,xa-kim-lan,phu-tho,huyen-gia-lam
,,,Huyện Thanh Ba,21709.0,217.0,Xã Văn Đức,1011907,10119,,huyen-thanh-ba,xa-van-duc,phu-tho,huyen-gia-lam
,,,Huyện Phù Ninh,21711.0,217.0,Xã Đa Tốn,1011909,10119,,huyen-phu-ninh,xa-da-ton,phu-tho,huyen-gia-lam
,,,Huyện Cẩm Khê,21713.0,217.0,Thị trấn Yên Viên,1011911,10119,,huyen-cam-khe,thi-tran-yen-vien,phu-tho,huyen-gia-lam
,,,Huyện Yên Lập,21715.0,217.0,Xã Yên Thường,1011913,10119,,huyen-yen-lap,xa-yen-thuong,phu-tho,huyen-gia-lam
,,,Huyện Tam Nông,21717.0,217.0,Xã Yên Viên,1011915,10119,,huyen-tam-nong,xa-yen-vien,phu-tho,huyen-gia-lam
,,,Huyện Thanh Sơn,21719.0,217.0,Xã Đình Xuyên,1011917,10119,,huyen-thanh-son,xa-dinh-xuyen,phu-tho,huyen-gia-lam
,,,Huyện Tân Sơn,21720.0,217.0,Xã Dương Hà,1011919,10119,,huyen-tan-son,xa-duong-ha,phu-tho,huyen-gia-lam
,,,Huyện Lâm Thao,21721.0,217.0,Xã Phù Đổng,1011921,10119,,huyen-lam-thao,xa-phu-dong,phu-tho,huyen-gia-lam
,,,Huyện Thanh Thuỷ,21723.0,217.0,Xã Cổ Bi,1011923,10119,,huyen-thanh-thuy,xa-co-bi,phu-tho,huyen-gia-lam
,,,Thành phố Vĩnh Yên,21901.0,219.0,Xã Đặng Xá,1011925,10119,,thanh-pho-vinh-yen,xa-dang-xa,vinh-phuc,huyen-gia-lam
,,,Thị xã Phúc Yên,21902.0,219.0,Xã Kim Sơn,1011927,10119,,thi-xa-phuc-yen,xa-kim-son,vinh-phuc,huyen-gia-lam
,,,Huyện Lập Thạch,21903.0,219.0,Thị trấn Trâu Quỳ,1011929,10119,,huyen-lap-thach,thi-tran-trau-quy,vinh-phuc,huyen-gia-lam
,,,Huyện Tam Đảo,21904.0,219.0,Xã Dương Quang,1011931,10119,,huyen-tam-dao,xa-duong-quang,vinh-phuc,huyen-gia-lam
,,,Huyện Tam Dương,21905.0,219.0,Xã Đông Dư,1011933,10119,,huyen-tam-duong,xa-dong-du,vinh-phuc,huyen-gia-lam
,,,Huyện Vĩnh Tường,21907.0,219.0,Xã Lệ Chi,1011935,10119,,huyen-vinh-tuong,xa-le-chi,vinh-phuc,huyen-gia-lam
,,,Huyện Yên Lạc,21909.0,219.0,Xã Ninh Hiệp,1011937,10119,,huyen-yen-lac,xa-ninh-hiep,vinh-phuc,huyen-gia-lam
,,,Huyện Bình Xuyên,21913.0,219.0,Xã Trung Mầu,1011939,10119,,huyen-binh-xuyen,xa-trung-mau,vinh-phuc,huyen-gia-lam
,,,Huyện Sông Lô,21915.0,219.0,Xã Phú Thị,1011941,10119,,huyen-song-lo,xa-phu-thi,vinh-phuc,huyen-gia-lam
,,,Thành phố  Bắc Giang,22101.0,221.0,Xã Dương Xá,1011943,10119,,thanh-pho-bac-giang,xa-duong-xa,bac-giang,huyen-gia-lam
,,,Huyện Yên Thế,22103.0,221.0,Thị trấn Cầu Diễn,1012101,10121,,huyen-yen-the,thi-tran-cau-dien,bac-giang,huyen-tu-liem
,,,Huyện Tân Yên,22105.0,221.0,Xã Thượng Cát,1012103,10121,,huyen-tan-yen,xa-thuong-cat,bac-giang,huyen-tu-liem
,,,Huyện Lục Ngạn,22107.0,221.0,Xã Thuỵ Phương,1012105,10121,,huyen-luc-ngan,xa-thuy-phuong,bac-giang,huyen-tu-liem
,,,Huyện Hiệp Hoà,22109.0,221.0,Xã Tây Tựu,1012107,10121,,huyen-hiep-hoa,xa-tay-tuu,bac-giang,huyen-tu-liem
,,,Huyện Lạng Giang,22111.0,221.0,Xã Xuân Đỉnh,1012109,10121,,huyen-lang-giang,xa-xuan-dinh,bac-giang,huyen-tu-liem
,,,Huyện Sơn Động,22113.0,221.0,Xã Cổ Nhuế,1012111,10121,,huyen-son-dong,xa-co-nhue,bac-giang,huyen-tu-liem
,,,Huyện Lục Nam,22115.0,221.0,Xã Phú Diễn,1012113,10121,,huyen-luc-nam,xa-phu-dien,bac-giang,huyen-tu-liem
,,,Huyện Việt Yên,22117.0,221.0,Xã Xuân Phương,1012115,10121,,huyen-viet-yen,xa-xuan-phuong,bac-giang,huyen-tu-liem
,,,Huyện Yên Dũng,22119.0,221.0,Xã Tây Mỗ,1012117,10121,,huyen-yen-dung,xa-tay-mo,bac-giang,huyen-tu-liem
,,,Thành phố Bắc Ninh,22301.0,223.0,Xã Mễ Trì,1012119,10121,,thanh-pho-bac-ninh,xa-me-tri,bac-ninh,huyen-tu-liem
,,,Huyện Yên Phong,22303.0,223.0,Xã Liên Mạc,1012121,10121,,huyen-yen-phong,xa-lien-mac,bac-ninh,huyen-tu-liem
,,,Huyện Quế Võ,22305.0,223.0,Xã Đại Mỗ,1012123,10121,,huyen-que-vo,xa-dai-mo,bac-ninh,huyen-tu-liem
,,,Huyện Tiên Du,22307.0,223.0,Xã Đông Ngạc,1012125,10121,,huyen-tien-du,xa-dong-ngac,bac-ninh,huyen-tu-liem
,,,Huyện Thuận Thành,22309.0,223.0,Xã Minh Khai,1012127,10121,,huyen-thuan-thanh,xa-minh-khai,bac-ninh,huyen-tu-liem
,,,Huyện Lương Tài,22311.0,223.0,Xã Mỹ Đình,1012129,10121,,huyen-luong-tai,xa-my-dinh,bac-ninh,huyen-tu-liem
,,,Thị xã Từ Sơn,22313.0,223.0,Xã Trung Văn,1012131,10121,,thi-xa-tu-son,xa-trung-van,bac-ninh,huyen-tu-liem
,,,Huyện Gia Bình,22315.0,223.0,Thị trấn Văn Điển,1012301,10123,,huyen-gia-binh,thi-tran-van-dien,bac-ninh,huyen-thanh-tri
,,,Thành phố Hạ Long,22501.0,225.0,Xã Tân Triều,1012303,10123,,thanh-pho-ha-long,xa-tan-trieu,quang-ninh,huyen-thanh-tri
,,,Thành phố Cẩm Phả,22503.0,225.0,Xã Thanh Liệt,1012305,10123,,thanh-pho-cam-pha,xa-thanh-liet,quang-ninh,huyen-thanh-tri
,,,Thành phố Uông Bí,22505.0,225.0,Xã Hữu Hoà,1012307,10123,,thanh-pho-uong-bi,xa-huu-hoa,quang-ninh,huyen-thanh-tri
,,,Huyện Bình Liêu,22507.0,225.0,Xã Tam Hiệp,1012309,10123,,huyen-binh-lieu,xa-tam-hiep,quang-ninh,huyen-thanh-tri
,,,Thành phố Móng cái,22509.0,225.0,Xã Tứ Hiệp,1012311,10123,,thanh-pho-mong-cai,xa-tu-hiep,quang-ninh,huyen-thanh-tri
,,,Huyện Hải Hà,22511.0,225.0,Xã Vĩnh Quỳnh,1012313,10123,,huyen-hai-ha,xa-vinh-quynh,quang-ninh,huyen-thanh-tri
,,,Huyện Tiên Yên,22513.0,225.0,Xã Duyên Hà,1012315,10123,,huyen-tien-yen,xa-duyen-ha,quang-ninh,huyen-thanh-tri
,,,Huyện Ba Chẽ,22515.0,225.0,Xã Vạn Phúc,1012317,10123,,huyen-ba-che,xa-van-phuc,quang-ninh,huyen-thanh-tri
,,,Huyện Vân Đồn,22517.0,225.0,Xã Đại áng,1012319,10123,,huyen-van-don,xa-dai-ang,quang-ninh,huyen-thanh-tri
,,,Huyện Hoành Bồ,22519.0,225.0,Xã Liên Ninh,1012321,10123,,huyen-hoanh-bo,xa-lien-ninh,quang-ninh,huyen-thanh-tri
,,,Thị xã Đông Triều,22521.0,225.0,Xã Ngũ Hiệp,1012323,10123,,thi-xa-dong-trieu,xa-ngu-hiep,quang-ninh,huyen-thanh-tri
,,,Huyện Cô Tô,22523.0,225.0,Xã Tả Thanh Oai,1012325,10123,,huyen-co-to,xa-ta-thanh-oai,quang-ninh,huyen-thanh-tri
,,,Thị xã Quảng Yên,22525.0,225.0,Xã Yên Mỹ,1012327,10123,,thi-xa-quang-yen,xa-yen-my,quang-ninh,huyen-thanh-tri
,,,Huyện Đầm Hà,22527.0,225.0,Xã Ngọc Hồi,1012329,10123,,huyen-dam-ha,xa-ngoc-hoi,quang-ninh,huyen-thanh-tri
,,,Thành phố Điện Biên Phủ,30101.0,301.0,Xã Đông Mỹ,1012331,10123,,thanh-pho-dien-bien-phu,xa-dong-my,dien-bien,huyen-thanh-tri
,,,Thị xã Mường Lay,30103.0,301.0,Xã Đại Thịnh,1012501,10125,,thi-xa-muong-lay,xa-dai-thinh,dien-bien,huyen-me-linh
,,,Huyện Mường Nhé,30104.0,301.0,Xã Kim Hoa,1012503,10125,,huyen-muong-nhe,xa-kim-hoa,dien-bien,huyen-me-linh
,,,Huyện Mường Chà,30111.0,301.0,Xã Thạch Đà,1012505,10125,,huyen-muong-cha,xa-thach-da,dien-bien,huyen-me-linh
,,,Huyện Tủa Chùa,30113.0,301.0,Xã Tự Lập,1012507,10125,,huyen-tua-chua,xa-tu-lap,dien-bien,huyen-me-linh
,,,Huyện Tuần Giáo,30115.0,301.0,Xã Thanh Lâm,1012509,10125,,huyen-tuan-giao,xa-thanh-lam,dien-bien,huyen-me-linh
,,,Huyện Điện Biên,30117.0,301.0,Xã Liên Mạc ,1012511,10125,,huyen-dien-bien,xa-lien-mac,dien-bien,huyen-me-linh
,,,Huyện Điện Biên Đông,30119.0,301.0,Xã Vạn Yên,1012513,10125,,huyen-dien-bien-dong,xa-van-yen,dien-bien,huyen-me-linh
,,,Huyện Mường ảng,30121.0,301.0,Xã Chu Phan,1012515,10125,,huyen-muong-ang,xa-chu-phan,dien-bien,huyen-me-linh
,,,Huyện Nậm Pồ,30123.0,301.0,Xã Mê Linh,1012517,10125,,huyen-nam-po,xa-me-linh,dien-bien,huyen-me-linh
,,,Huyện Mường Tè,30201.0,302.0,Xã Văn Khê,1012519,10125,,huyen-muong-te,xa-van-khe,lai-chau,huyen-me-linh
,,,Thành phố Lai Châu,30202.0,302.0,Xã Hoàng Kim,1012521,10125,,thanh-pho-lai-chau,xa-hoang-kim,lai-chau,huyen-me-linh
,,,Huyện Phong Thổ,30203.0,302.0,Xã Tráng Việt,1012523,10125,,huyen-phong-tho,xa-trang-viet,lai-chau,huyen-me-linh
,,,Huyện Tam Đường,30205.0,302.0,Thị trấn Quang Minh,1012525,10125,,huyen-tam-duong,thi-tran-quang-minh,lai-chau,huyen-me-linh
,,,Huyện Sìn Hồ,30207.0,302.0,Xã Tiến Thắng,1012527,10125,,huyen-sin-ho,xa-tien-thang,lai-chau,huyen-me-linh
,,,Huyện Than Uyên,30209.0,302.0,Xã Tam Đồng,1012529,10125,,huyen-than-uyen,xa-tam-dong,lai-chau,huyen-me-linh
,,,Huyện Tân Uyên,30211.0,302.0,Xã Tiến Thịnh,1012531,10125,,huyen-tan-uyen,xa-tien-thinh,lai-chau,huyen-me-linh
,,,Huyện Nậm Nhùn,30213.0,302.0,Xã Tiền Phong,1012533,10125,,huyen-nam-nhun,xa-tien-phong,lai-chau,huyen-me-linh
,,,Thành phố Sơn La,30301.0,303.0,Thị trấn Chi Đông,1012535,10125,,thanh-pho-son-la,thi-tran-chi-dong,son-la,huyen-me-linh
,,,Huyện Quỳnh Nhai,30303.0,303.0,Phường Nguyễn Trãi,1012701,10127,,huyen-quynh-nhai,phuong-nguyen-trai,son-la,quan-ha-dong
,,,Huyện Mường La,30305.0,303.0,Phường Mộ Lao,1012703,10127,,huyen-muong-la,phuong-mo-lao,son-la,quan-ha-dong
,,,Huyện Thuận Châu,30307.0,303.0,Phường Văn Quán,1012704,10127,,huyen-thuan-chau,phuong-van-quan,son-la,quan-ha-dong
,,,Huyện Bắc Yên,30309.0,303.0,Phường Vạn Phúc,1012705,10127,,huyen-bac-yen,phuong-van-phuc,son-la,quan-ha-dong
,,,Huyện Phù Yên,30311.0,303.0,Phường Quang Trung ,1012707,10127,,huyen-phu-yen,phuong-quang-trung,son-la,quan-ha-dong
,,,Huyện Mai Sơn,30313.0,303.0,Phường Phúc La,1012709,10127,,huyen-mai-son,phuong-phuc-la,son-la,quan-ha-dong
,,,Huyện Sông Mã,30315.0,303.0,Phường Hà Cầu,1012711,10127,,huyen-song-ma,phuong-ha-cau,son-la,quan-ha-dong
,,,Huyện Yên Châu,30317.0,303.0,Phường Yên Nghĩa,1012713,10127,,huyen-yen-chau,phuong-yen-nghia,son-la,quan-ha-dong
,,,Huyện Mộc Châu,30319.0,303.0,Phường Kiến Hưng,1012715,10127,,huyen-moc-chau,phuong-kien-hung,son-la,quan-ha-dong
,,,Huyện Sốp Cộp,30321.0,303.0,Phường Phú Lãm,1012717,10127,,huyen-sop-cop,phuong-phu-lam,son-la,quan-ha-dong
,,,Huyện Vân Hồ,30323.0,303.0,Phường Dương Nội,1012719,10127,,huyen-van-ho,phuong-duong-noi,son-la,quan-ha-dong
,,,Thành phố Hoà Bình,30501.0,305.0,Phường Đồng Mai,1012721,10127,,thanh-pho-hoa-binh,phuong-dong-mai,hoa-binh,quan-ha-dong
,,,Huyện Đà Bắc,30503.0,305.0,Phường Biên Giang,1012723,10127,,huyen-da-bac,phuong-bien-giang,hoa-binh,quan-ha-dong
,,,Huyện Mai Châu,30505.0,305.0,Phường Phú Lương,1012725,10127,,huyen-mai-chau,phuong-phu-luong,hoa-binh,quan-ha-dong
,,,Huyện Kỳ Sơn,30507.0,305.0,Phường Phú La,1012727,10127,,huyen-ky-son,phuong-phu-la,hoa-binh,quan-ha-dong
,,,Huyện Lương Sơn,30509.0,305.0,Phường La Khê,1012728,10127,,huyen-luong-son,phuong-la-khe,hoa-binh,quan-ha-dong
,,,Huyện Cao Phong,30510.0,305.0,Phường Yết Kiêu,1012729,10127,,huyen-cao-phong,phuong-yet-kieu,hoa-binh,quan-ha-dong
,,,Huyện Kim Bôi,30511.0,305.0,Phường Phú Thịnh,1012901,10129,,huyen-kim-boi,phuong-phu-thinh,hoa-binh,thi-xa-son-tay
,,,Huyện Tân Lạc,30513.0,305.0,Phường Quang Trung  ,1012903,10129,,huyen-tan-lac,phuong-quang-trung,hoa-binh,thi-xa-son-tay
,,,Huyện Lạc Sơn,30515.0,305.0,Phường Sơn Lộc,1012905,10129,,huyen-lac-son,phuong-son-loc,hoa-binh,thi-xa-son-tay
,,,Huyện Lạc Thuỷ,30517.0,305.0,Phường Xuân Khanh,1012907,10129,,huyen-lac-thuy,phuong-xuan-khanh,hoa-binh,thi-xa-son-tay
,,,Huyện Yên Thuỷ,30519.0,305.0,Xã Đường Lâm,1012909,10129,,huyen-yen-thuy,xa-duong-lam,hoa-binh,thi-xa-son-tay
,,,Thành phố Thanh Hoá,40101.0,401.0,Xã Xuân Sơn,1012911,10129,,thanh-pho-thanh-hoa,xa-xuan-son,thanh-hoa,thi-xa-son-tay
,,,Thị xã Bỉm Sơn,40103.0,401.0,Phường Trung Hưng,1012913,10129,,thi-xa-bim-son,phuong-trung-hung,thanh-hoa,thi-xa-son-tay
,,,Thành phố Sầm Sơn,40105.0,401.0,Xã Thanh Mỹ,1012915,10129,,thanh-pho-sam-son,xa-thanh-my,thanh-hoa,thi-xa-son-tay
,,,Huyện Mường Lát,40107.0,401.0,Xã Kim Sơn ,1012917,10129,,huyen-muong-lat,xa-kim-son,thanh-hoa,thi-xa-son-tay
,,,Huyện Quan Hoá,40109.0,401.0,Xã Sơn Đông,1012919,10129,,huyen-quan-hoa,xa-son-dong,thanh-hoa,thi-xa-son-tay
,,,Huyện Quan Sơn,40111.0,401.0,Xã Cổ Đông,1012921,10129,,huyen-quan-son,xa-co-dong,thanh-hoa,thi-xa-son-tay
,,,Huyện Bá Thước,40113.0,401.0,Phường Lê Lợi,1012923,10129,,huyen-ba-thuoc,phuong-le-loi,thanh-hoa,thi-xa-son-tay
,,,Huyện Cẩm Thuỷ,40115.0,401.0,Phường Ngô Quyền,1012925,10129,,huyen-cam-thuy,phuong-ngo-quyen,thanh-hoa,thi-xa-son-tay
,,,Huyện Lang Chánh,40117.0,401.0,Phường Viên Sơn,1012927,10129,,huyen-lang-chanh,phuong-vien-son,thanh-hoa,thi-xa-son-tay
,,,Huyện Thạch Thành,40119.0,401.0,Phường Trung Sơn Trầm,1012929,10129,,huyen-thach-thanh,phuong-trung-son-tram,thanh-hoa,thi-xa-son-tay
,,,Huyện Ngọc Lặc,40121.0,401.0,Xã Vân Hà ,1013101,10131,,huyen-ngoc-lac,xa-van-ha,thanh-hoa,huyen-phuc-tho
,,,Huyện Thường Xuân,40123.0,401.0,Xã Vân Phúc,1013103,10131,,huyen-thuong-xuan,xa-van-phuc,thanh-hoa,huyen-phuc-tho
,,,Huyện Như Xuân,40125.0,401.0,Xã Vân Nam,1013105,10131,,huyen-nhu-xuan,xa-van-nam,thanh-hoa,huyen-phuc-tho
,,,Huyện Như Thanh,40127.0,401.0,Xã Xuân Phú,1013107,10131,,huyen-nhu-thanh,xa-xuan-phu,thanh-hoa,huyen-phuc-tho
,,,Huyện Vĩnh Lộc,40129.0,401.0,Xã Sen Chiểu,1013109,10131,,huyen-vinh-loc,xa-sen-chieu,thanh-hoa,huyen-phuc-tho
,,,Huyện Hà Trung,40131.0,401.0,Xã Cẩm Đình,1013111,10131,,huyen-ha-trung,xa-cam-dinh,thanh-hoa,huyen-phuc-tho
,,,Huyện Nga Sơn,40133.0,401.0,Xã Võng Xuyên,1013113,10131,,huyen-nga-son,xa-vong-xuyen,thanh-hoa,huyen-phuc-tho
,,,Huyện Yên Định,40135.0,401.0,Xã Long Xuyên,1013115,10131,,huyen-yen-dinh,xa-long-xuyen,thanh-hoa,huyen-phuc-tho
,,,Huyện Thọ Xuân,40137.0,401.0,Xã Thượng Cốc,1013117,10131,,huyen-tho-xuan,xa-thuong-coc,thanh-hoa,huyen-phuc-tho
,,,Huyện Hậu Lộc,40139.0,401.0,Xã Thanh Đa,1013119,10131,,huyen-hau-loc,xa-thanh-da,thanh-hoa,huyen-phuc-tho
,,,Huyện Thiệu Hoá,40141.0,401.0,Xã Trạch Mỹ Lộc,1013121,10131,,huyen-thieu-hoa,xa-trach-my-loc,thanh-hoa,huyen-phuc-tho
,,,Huyện Hoằng Hoá,40143.0,401.0,Xã Phúc Hòa,1013123,10131,,huyen-hoang-hoa,xa-phuc-hoa,thanh-hoa,huyen-phuc-tho
,,,Huyện Đông Sơn,40145.0,401.0,Xã Phụng Thượng,1013125,10131,,huyen-dong-son,xa-phung-thuong,thanh-hoa,huyen-phuc-tho
,,,Huyện Triệu Sơn,40147.0,401.0,Xã Tam Thuấn,1013127,10131,,huyen-trieu-son,xa-tam-thuan,thanh-hoa,huyen-phuc-tho
,,,Huyện Quảng Xương,40149.0,401.0,Xã Tam Hiệp ,1013129,10131,,huyen-quang-xuong,xa-tam-hiep,thanh-hoa,huyen-phuc-tho
,,,Huyện Nông Cống,40151.0,401.0,Xã Hát Môn,1013131,10131,,huyen-nong-cong,xa-hat-mon,thanh-hoa,huyen-phuc-tho
,,,Thị xã Nghi Sơn,40153.0,401.0,Thị trấn Phúc Thọ,1013133,10131,,thi-xa-nghi-son,thi-tran-phuc-tho,thanh-hoa,huyen-phuc-tho
,,,Thành phố Vinh,40301.0,403.0,Xã Phương Độ,1013135,10131,,thanh-pho-vinh,xa-phuong-do,nghe-an,huyen-phuc-tho
,,,Thị xã Cửa Lò,40303.0,403.0,Xã Thọ Lộc,1013137,10131,,thi-xa-cua-lo,xa-tho-loc,nghe-an,huyen-phuc-tho
,,,Huyện Quế Phong,40305.0,403.0,Xã Tích Giang,1013139,10131,,huyen-que-phong,xa-tich-giang,nghe-an,huyen-phuc-tho
,,,Huyện Quỳ Châu,40307.0,403.0,Xã Ngọc Tảo,1013141,10131,,huyen-quy-chau,xa-ngoc-tao,nghe-an,huyen-phuc-tho
,,,Huyện Kỳ Sơn ,40309.0,403.0,Xã Hiệp Thuận,1013143,10131,,huyen-ky-son,xa-hiep-thuan,nghe-an,huyen-phuc-tho
,,,Huyện Quỳ Hợp,40311.0,403.0,Xã Liên Hiệp,1013145,10131,,huyen-quy-hop,xa-lien-hiep,nghe-an,huyen-phuc-tho
,,,Huyện Nghĩa Đàn,40313.0,403.0,Xã Xuân Đình,1013147,10131,,huyen-nghia-dan,xa-xuan-dinh,nghe-an,huyen-phuc-tho
,,,Thị xã Thái Hoà,40314.0,403.0,Xã Sen Phương,1013149,10131,,thi-xa-thai-hoa,xa-sen-phuong,nghe-an,huyen-phuc-tho
,,,Huyện Tương Dương,40315.0,403.0,Xã Thọ An,1013301,10133,,huyen-tuong-duong,xa-tho-an,nghe-an,huyen-dan-phuong
,,,Huyện Quỳnh Lưu,40317.0,403.0,Xã Phương Đình,1013303,10133,,huyen-quynh-luu,xa-phuong-dinh,nghe-an,huyen-dan-phuong
,,,Huyện Tân Kỳ,40319.0,403.0,Xã Hạ Mỗ,1013305,10133,,huyen-tan-ky,xa-ha-mo,nghe-an,huyen-dan-phuong
,,,Huyện Con Cuông,40321.0,403.0,Xã Tân Hội,1013307,10133,,huyen-con-cuong,xa-tan-hoi,nghe-an,huyen-dan-phuong
,,,Huyện Yên THành,40323.0,403.0,Xã Song Phượng,1013309,10133,,huyen-yen-thanh,xa-song-phuong,nghe-an,huyen-dan-phuong
,,,Huyện Diễn Châu,40325.0,403.0,Thị trấn Phùng,1013311,10133,,huyen-dien-chau,thi-tran-phung,nghe-an,huyen-dan-phuong
,,,Huyện Anh SƠn,40327.0,403.0,Xã Trung Châu,1013313,10133,,huyen-anh-son,xa-trung-chau,nghe-an,huyen-dan-phuong
,,,Huyện Đô Lương,40329.0,403.0,Xã Thọ Xuân,1013315,10133,,huyen-do-luong,xa-tho-xuan,nghe-an,huyen-dan-phuong
,,,Huyện Thanh Chương,40331.0,403.0,Xã Hồng Hà,1013317,10133,,huyen-thanh-chuong,xa-hong-ha,nghe-an,huyen-dan-phuong
,,,Huyện Nghi Lộc,40333.0,403.0,Xã Liên Hồng,1013319,10133,,huyen-nghi-loc,xa-lien-hong,nghe-an,huyen-dan-phuong
,,,Huyện Nam Đàn,40335.0,403.0,Xã Liên Hà ,1013321,10133,,huyen-nam-dan,xa-lien-ha,nghe-an,huyen-dan-phuong
,,,Huyện Hưng Nguyên,40337.0,403.0,Xã Liên Trung,1013323,10133,,huyen-hung-nguyen,xa-lien-trung,nghe-an,huyen-dan-phuong
,,,Thị xã Hoàng Mai,40339.0,403.0,Xã Thượng Mỗ,1013325,10133,,thi-xa-hoang-mai,xa-thuong-mo,nghe-an,huyen-dan-phuong
,,,Thành phố Hà Tĩnh,40501.0,405.0,Xã Tân Lập,1013327,10133,,thanh-pho-ha-tinh,xa-tan-lap,ha-tinh,huyen-dan-phuong
,,,Thị xã Hồng Lĩnh,40503.0,405.0,Xã Đan Phượng,1013329,10133,,thi-xa-hong-linh,xa-dan-phuong,ha-tinh,huyen-dan-phuong
,,,Huyện Nghi Xuân,40505.0,405.0,Xã Đồng Tháp,1013331,10133,,huyen-nghi-xuan,xa-dong-thap,ha-tinh,huyen-dan-phuong
,,,Huyện Đức Thọ,40507.0,405.0,Xã Phú Kim,1013501,10135,,huyen-duc-tho,xa-phu-kim,ha-tinh,huyen-thach-that
,,,Huyện Hương Sơn,40509.0,405.0,Xã Hữu Bằng,1013503,10135,,huyen-huong-son,xa-huu-bang,ha-tinh,huyen-thach-that
,,,Huyện Can Lộc,40511.0,405.0,Xã Lại Thượng,1013505,10135,,huyen-can-loc,xa-lai-thuong,ha-tinh,huyen-thach-that
,,,Huyện Thạch Hà,40513.0,405.0,Xã Kim Quan,1013507,10135,,huyen-thach-ha,xa-kim-quan,ha-tinh,huyen-thach-that
,,,Huyện Cẩm Xuyên,40515.0,405.0,Xã Thạch Hoà,1013509,10135,,huyen-cam-xuyen,xa-thach-hoa,ha-tinh,huyen-thach-that
,,,Huyện Hương Khê,40517.0,405.0,Xã Tân Xã,1013511,10135,,huyen-huong-khe,xa-tan-xa,ha-tinh,huyen-thach-that
,,,Huyện Kỳ Anh,40519.0,405.0,Xã Hạ Bằng,1013513,10135,,huyen-ky-anh,xa-ha-bang,ha-tinh,huyen-thach-that
